OBJECTID,issue_category,check_name,field_name,issue_level,issue_detail
848546,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
848836,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849047,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849126,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849179,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849321,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849529,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849671,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
849915,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850221,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850295,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850405,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850669,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850682,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
850694,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851376,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851395,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851488,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851600,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851628,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
851849,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852031,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852041,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852429,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852602,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852817,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852819,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
852840,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853002,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853028,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853201,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853330,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853352,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853387,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853696,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
853817,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854022,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854280,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854311,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854361,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854364,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854387,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854426,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854869,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
854965,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855088,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855301,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855472,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855655,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855756,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855829,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
855910,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856107,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856126,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856363,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856395,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856399,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856473,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856535,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856597,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856804,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
856939,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857362,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857573,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857609,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857625,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857728,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857783,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857848,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
857891,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
858080,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
858196,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
858206,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
858611,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
858982,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
859122,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
859414,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
859804,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
860128,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
860138,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
860176,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
860328,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
860542,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
861503,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
861540,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
861750,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
861913,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862008,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862049,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862057,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862087,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862181,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862263,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862546,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862743,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862763,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862802,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
862965,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863025,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863166,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863221,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863268,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863527,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
863809,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864021,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864129,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864390,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864447,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864511,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864681,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
864775,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
865023,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
865059,completeness,core_field_missing,crashLocation2,warning,crashLocation2 is missing
